"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3070000","307000001120140002","20140214","","01","영업/정상","0000","정상","","","","","927-8253","","","서울특별시 성북구 동선동1가 79번지 ","서울특별시 성북구 보문로34길 59 1층 (동선동1가)","02845","행복한약국","20140214103142","I","2018-08-31 23:59:59.0","","201572.549031971    ","454313.316570965    ","동물약국","","","000",""
"3070000","307000001120130004","20130531","","01","영업/정상","0000","정상","","","","","965-0237","","","서울특별시 성북구 석관동 332-604번지 ","서울특별시 성북구 돌곶이로 28 (석관동)","02785","명소약국","20130531093934","I","2018-08-31 23:59:59.0","","205327.048494403    ","456082.032006667    ","동물약국","","","000",""
"3070000","307000001120130005","20130614","","01","영업/정상","0000","정상","","","","","923-2393","0","","서울특별시 성북구 보문동5가 3-1번지 ","서울특별시 성북구 보문로 99 (보문동5가)","02872","해피동물약국(청십자약국)","20131122163806","I","2018-08-31 23:59:59.0","","201682.296447573    ","453515.272296647    ","동물약국","","","000",""
"3070000","307000001120130008","20130722","","01","영업/정상","0000","정상","","","","","909-8067","","","서울특별시 성북구 장위동 307-47번지 ","서울특별시 성북구 한천로 743 (장위동)","02759","청솔약국","20130722100453","I","2018-08-31 23:59:59.0","","204433.738055584    ","457792.876809056    ","동물약국","","","000",""
"3070000","307000001120150002","20150820","","01","영업/정상","0000","정상","","","","","911-0488","","","서울특별시 성북구 정릉동 403-8번지 ","서울특별시 성북구 보국문로 46 (정릉동)","02717","그약국","20150820145425","I","2018-08-31 23:59:59.0","","200826.253553579    ","456241.569391454    ","동물약국","","","000",""
"3070000","307000001120130012","20130807","","01","영업/정상","0000","정상","","","","","924-5191","","","서울특별시 성북구 돈암동 48-4번지 ","서울특별시 성북구 동소문로 181 (돈암동)","02817","서울성북 동물약국","20140527174556","I","2018-08-31 23:59:59.0","","201822.472937366    ","455120.947352002    ","동물약국","","","000",""
"3070000","307000001120130009","20130722","","01","영업/정상","0000","정상","","","","","967-0777","","","서울특별시 성북구 석관동 266-21 ","서울특별시 성북구 돌곶이로 57 1층 (석관동)","02787","새석관약국","20210708152234","U","2021-07-10 02:40:00.0","","205122.687984168    ","456282.028540303    ","동물약국","","","000","0"
"3070000","307000001120190001","20190104","","01","영업/정상","0000","정상","","","","","02-916-5342","","","서울특별시 성북구 정릉동 107-1번지 ","서울특별시 성북구 아리랑로 117-5 (정릉동)","02820","백세약국","20190104175732","I","2019-01-06 02:20:39.0","","201091.499131922    ","455568.021221596    ","동물약국","","","000",""
"3070000","307000001120210002","20210112","","01","영업/정상","0000","정상","","","","","029299224","","","서울특별시 성북구 동선동1가 110 ","서울특별시 성북구 동소문로 116 1층 (동선동1가)","02845","다올약국","20210112152837","I","2021-01-14 00:23:05.0","","201514.620209812    ","454530.634460911    ","동물약국","","","000",""
"3070000","307000001120210001","20210107","","01","영업/정상","0000","정상","","","","","02-909-0928","","","서울특별시 성북구 길음동 1286-10 길음뉴타운9단지래미안 상가 ","서울특별시 성북구 길음로7길 6 길음뉴타운9단지래미안 상가 상가동 1층 7호 (길음동)","02721","신세원약국","20210107143818","I","2021-01-09 00:23:05.0","","201912.435615622    ","455775.861032353    ","동물약국","","","000",""
"3230000","323000001120220024","20221027","","01","영업/정상","0000","정상","","","","","02-6212-4773","","","서울특별시 송파구 삼전동 7-6 SM76(순명빌딩)","서울특별시 송파구 삼전로 66 SM76(순명빌딩) 1층 102호 (삼전동)","05606","삼전약국","20221027090158","I","2021-10-30 22:09:00.0","","207763.353192352","444701.207870431","","","","",""
"3070000","307000001120190003","20190617","","01","영업/정상","0000","정상","","","","","02-921-3844","","","서울특별시 성북구 보문동2가 104번지 ","서울특별시 성북구 보문로 123 (보문동2가)","02871","보문약국","20190617094110","I","2019-06-19 02:21:42.0","","201585.214721031    ","453744.205384512    ","동물약국","","","000",""
"3070000","307000001120190008","20190906","","01","영업/정상","0000","정상","","","","","02-942-0700","","","서울특별시 성북구 장위동 203-4번지 ","서울특별시 성북구 장월로 146 1층 (장위동)","02766","장위동물약국","20190906095918","I","2019-09-08 02:22:22.0","","204449.408536018    ","457267.807955881    ","동물약국","","","000",""
"3070000","307000001120190006","20190812","","01","영업/정상","0000","정상","","","","","02-985-1365","","","서울특별시 성북구 길음동 21-79번지 ","서울특별시 성북구 동소문로 321 1층 (길음동)","02729","365약국","20190812132256","I","2019-08-14 02:22:01.0","","202531.229613534    ","456256.003756565    ","동물약국","","","000",""
"3070000","307000001120190005","20190703","","01","영업/정상","0000","정상","","","","","02-915-0022","","","서울특별시 성북구 길음동 1276번지 삼부아파트 ","서울특별시 성북구 동소문로 248 102동 314-1호 (길음동 삼부아파트)","02735","삼층약국","20190703134327","I","2019-07-05 02:21:29.0","","202029.981799661    ","455605.716911266    ","동물약국","","","000",""
"3070000","307000001120190007","20190813","","01","영업/정상","0000","정상","","","","","02-964-6230","","","서울특별시 성북구 석관동 252-5번지 ","서울특별시 성북구 돌곶이로 61 (석관동)","02787","백화점약국","20190813140009","I","2019-08-15 02:22:17.0","","205094.612020096    ","456313.998176947    ","동물약국","","","000",""
"3070000","307000001120190004","20190702","","01","영업/정상","0000","정상","","","","","02-980-5350","0","","서울특별시 성북구 길음동 864-18 대양직업전문학교현대스위스저축은행빌딩 ","서울특별시 성북구 도봉로 3 대양직업전문학교현대스위스저축은행빌딩 1층 (길음동)","02729","한강약국","20200626170218","U","2020-06-28 02:40:00.0","","202561.482315921    ","456346.62710049     ","동물약국","","","000",""
"3110000","311000001120220002","20220104","","01","영업/정상","0000","정상","","","","","","","","서울특별시 은평구 대조동 186-1 ","서울특별시 은평구 통일로 833(대조동)","03385","봄햇살약국","20220104132557","I","2022-01-06 00:22:40.0","","193040.646772556    ","457261.813862056    ","동물약국","","","000","0"
"3070000","307000001120220002","20220128","","01","영업/정상","0000","정상","","","","","029412835","","","서울특별시 성북구 장위동 237-247 ","서울특별시 성북구 돌곶이로 183 1층 (장위동)","02754","꿈의숲약국","20220128145359","I","2022-01-30 00:22:49.0","","204240.917218919    ","457174.024785252    ","동물약국","","","000","0"
"3210000","321000001120130048","20130703","","03","폐업","0002","폐업","20220502","","","","599-0303","","","서울특별시 서초구 반포동 1053 반포상가 H동 33호","서울특별시 서초구 신반포로 22 H동 33호 (반포동 반포상가)","06548","아주약국","20220502151913","U","2021-12-05 00:04:00.0","","198798.611235915","444320.555818579","","","","",""
"3070000","307000001120220003","20220325","","01","영업/정상","0000","정상","","","","","029090322","","","서울특별시 성북구 하월곡동 88-957 성북힐스테이트 ","서울특별시 성북구 동소문로44길 17 102동 105106호 (하월곡동 성북힐스테이트)","02733","공원내아이사랑약국","20220325154104","I","2022-03-27 00:22:35.0","","202491.556957052    ","456024.061263919    ","동물약국","","","000","0"
"3070000","307000001120180004","20180820","","01","영업/정상","0000","정상","","","","","02-917-4275","0","","서울특별시 성북구 정릉동 1017번지 정릉쌍용아파트 203동 301호 ","서울특별시 성북구 북악산로 845 203동 301호 (정릉동 정릉쌍용아파트)","02818","새민우약국","20180820150924","I","2018-08-31 23:59:59.0","","201549.256682513    ","455248.349046066    ","동물약국","","","000",""
"3070000","307000001120200002","20200225","","01","영업/정상","0000","정상","","","","","02-916-9472","","","서울특별시 성북구 장위동 316-3번지 센트럴타운 ","서울특별시 성북구 월계로40길 7 센트럴타운 109호110호 (장위동)","02759","프라임온누리약국","20200225172907","I","2020-02-27 00:23:23.0","","204208.631200867    ","457844.348010616    ","동물약국","","","000",""
"3070000","307000001120220001","20220113","","01","영업/정상","0000","정상","","","","","","","","서울특별시 성북구 종암동 3-686 시원빌딩 ","서울특별시 성북구 종암로 122 시원빌딩 1층 (종암동)","02797","참약사약국","20220113093542","I","2022-01-15 00:22:41.0","","202932.384551357    ","455431.268286111    ","동물약국","","","000","0"
"3070000","307000001120170004","20170613","","01","영업/정상","0000","정상","","","","","02-912-7393","","","서울특별시 성북구 하월곡동 18-8번지 ","서울특별시 성북구 화랑로13길 9 (하월곡동)","02751","부민약국","20170613160405","I","2018-08-31 23:59:59.0","","203679.268529628    ","455724.600289803    ","동물약국","","","000",""
"3080000","308000001120200001","20200511","","01","영업/정상","0000","정상","","","","","02-902-1442","","","서울특별시 강북구 수유동 279-37번지 ","서울특별시 강북구 삼양로 516 (수유동)","01044","정해약국","20200511095552","I","2020-05-13 00:23:20.0","","201178.340673777    ","460743.362707152    ","동물약국","","","000",""
"3080000","308000001120200002","20200511","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강북구 번동 310-18번지 한성빌딩 ","서울특별시 강북구 오현로 193 한성빌딩 (번동)","01143","필약국","20200511154839","I","2020-05-13 00:23:20.0","","203407.971653433    ","458515.779547487    ","동물약국","","","000",""
"3080000","308000001120200003","20200602","","01","영업/정상","0000","정상","","","","","070-8925-8179","","","서울특별시 강북구 미아동 707-4번지 ","서울특별시 강북구 솔샘로 291-1 1층 (미아동)","01178","송천약국","20200602164649","I","2020-06-04 00:23:18.0","","202135.468538401    ","457337.359173051    ","동물약국","","","000",""
"3080000","308000001120210007","20210930","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 강북구 미아동 773-10 ","서울특별시 강북구 솔매로 80 1층 (미아동)","01168","삼양약국","20210930132924","I","2021-10-02 00:22:47.0","","201790.824559557    ","458052.751972027    ","동물약국","","","000","0"
"3080000","308000001120210009","20211205","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강북구 수유동 256-3 JK빌딩 ","서울특별시 강북구 한천로 1118 JK빌딩 1층 104호 (수유동)","01048","참약국","20211205161122","I","2021-12-07 00:22:43.0","","201713.050201227    ","460292.656640149    ","동물약국","","","000","0"
"3080000","308000001120200004","20200818","","01","영업/정상","0000","정상","","","","","02-903-7525","","","서울특별시 강북구 번동 446-24 홍승빌딩 ","서울특별시 강북구 도봉로 332 홍승빌딩 1층 (번동)","01062","새솔약국","20200818162650","I","2020-08-20 00:23:13.0","","202177.749276678    ","459450.650983826    ","동물약국","","","000",""
"3080000","308000001120210004","20210712","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강북구 수유동 191-15 야산빌딩 ","서울특별시 강북구 도봉로 343 야산빌딩 (수유동)","01074","송도약국","20210712100217","I","2021-07-14 00:22:52.0","","202206.678208066    ","459574.070789662    ","동물약국","","","000","0"
