"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3150000","315000004820180022","20180827","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 강서구 화곡동 ****-*","서울특별시 강서구 화곡로**길 ** *층 (화곡동)","07715","DADOG","20220428181043","I","2021-12-07 00:02:00.0","","185800.085666831","448752.93743546","","","","",""
"3170000","317000004820180010","20180827","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-809-0075","0","","서울특별시 금천구 독산동 **** 금천롯데캐슬골드파크*차 ***동 ***호","서울특별시 금천구 벚꽃로 ** ***동 ***호 (독산동 금천롯데캐슬골드파크*차)","08608","금나래동물병원","20220428181046","I","2021-12-07 00:02:00.0","","190567.418315661","439569.401459017","","","","",""
"3170000","317000004820180012","20180827","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 금천구 시흥동 ***-** *층","서울특별시 금천구 시흥대로 **-* *층 (시흥동)","08651","몽하우스","20220428181047","I","2021-12-07 00:02:00.0","","191432.744928308","437827.727093014","","","","",""
"3220000","322000004520180063","20180824","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 강남구 대치동 ***-*","서울특별시 강남구 선릉로**길 * (대치동)","06205","펫하우스","20220428181041","I","2021-12-07 00:02:00.0","","204557.15371707","444037.215887537","","","","",""
"3210000","321000004920180031","20180824","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-582-2357","0","","서울특별시 서초구 서초동 ****-**","서울특별시 서초구 효령로**길 * (서초동)","06643","서초동물병원","20220428181054","I","2021-12-07 00:02:00.0","","201437.477919897","442585.481211577","","","","",""
"3030000","303000004920180017","20180824","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","0222993283","0","","서울특별시 성동구 옥수동 ***-*","서울특별시 성동구 독서당로 *** *층 (옥수동)","04734","함께하는 동물병원","20220428181055","I","2021-12-07 00:02:00.0","","201090.457551438","448973.457054604","","","","",""
"3210000","321000004820180030","20180824","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-582-2357","0","","서울특별시 서초구 서초동 ****-**","서울특별시 서초구 효령로**길 * (서초동)","06643","서초동물병원","20220428181054","I","2021-12-07 00:02:00.0","","201437.477919897","442585.481211577","","","","",""
"3220000","322000004920180062","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 강남구 대치동 ***-*","서울특별시 강남구 선릉로**길 * ***호 (대치동)","06205","펫하우스","20220524135334","U","2021-12-07 00:02:00.0","","204557.15371707","444037.215887537","","","","",""
"3030000","303000004820180015","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 성동구 행당동 *** 왕십리가축병원","서울특별시 성동구 왕십리로 *** 왕십리가축병원 (행당동)","04744","뚱블리","20220428181055","I","2021-12-07 00:02:00.0","","203087.666475672","450905.750645406","","","","",""
"3030000","303000004820180018","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","0222993283","0","","서울특별시 성동구 옥수동 ***-*","서울특별시 성동구 독서당로 *** (옥수동)","04734","함께하는 동물병원","20220428181055","I","2021-12-07 00:02:00.0","","201090.457551438","448973.457054604","","","","",""
"3030000","303000004820180019","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","024668543","0","","서울특별시 성동구 송정동 **-** 송정약국","서울특별시 성동구 광나루로**길 **-* 송정약국 *층 (송정동)","04801","강아지song","20220428181055","I","2021-12-07 00:02:00.0","","205788.686163691","449668.451899142","","","","",""
"3030000","303000004820180024","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 성동구 상왕십리동 *** 텐즈힐","서울특별시 성동구 마장로 *** (상왕십리동 텐즈힐)","04700","마이뷰티독","20220428181055","I","2021-12-07 00:02:00.0","","202113.869605464","451897.581865192","","","","",""
"3030000","303000004920180020","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","024668543","0","","서울특별시 성동구 송정동 **-** 송정약국","서울특별시 성동구 광나루로**길 **-* 송정약국 (송정동)","04801","강아지song","20220428181055","I","2021-12-07 00:02:00.0","","205788.686163691","449668.451899142","","","","",""
"3030000","303000004920180021","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 성동구 행당동 ***-*","서울특별시 성동구 왕십리로 *** *층 (행당동)","04751","앙꼬네 미용실","20220428181055","I","2021-12-07 00:02:00.0","","203169.659887723","450857.439094999","","","","",""
"3030000","303000004920180022","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 성동구 용답동 **-*","서울특별시 성동구 용답중앙길 ** *층 (용답동)","04804","코코네 강아지 미용실","20220428181055","I","2021-12-07 00:02:00.0","","204484.334390983","451406.00606178","","","","",""
"3030000","303000004920180023","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 성동구 상왕십리동 *** 텐즈힐","서울특별시 성동구 마장로 *** (상왕십리동 텐즈힐)","04700","마이뷰티독","20220428181055","I","2021-12-07 00:02:00.0","","202113.869605464","451897.581865192","","","","",""
"3030000","303000004920180014","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","024687975","0","","서울특별시 성동구 성수동*가 **-** 정인숙보습학원","서울특별시 성동구 성수일로 ** 정인숙보습학원 *층 (성수동*가)","04779","포레 동물병원","20220428181055","I","2021-12-07 00:02:00.0","","204278.364927176","449042.483992878","","","","",""
"3030000","303000004920180016","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 성동구 금호동*가 *** 금호동 대우아파트","서울특별시 성동구 독서당로 *** *층 (금호동*가 금호동 대우아파트)","04738","바른그루밍","20220428181055","I","2021-12-07 00:02:00.0","","201669.803556903","449301.451523245","","","","",""
"3130000","313000004820180027","20180823","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 마포구 연남동 ***-**","서울특별시 마포구 동교로 *** *층 (연남동)","03981","트루도그하우스","20220428181052","I","2021-12-07 00:02:00.0","","193415.862847652","451285.857350759","","","","",""
"3090000","309000004920180019","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","0234921004","0","","서울특별시 도봉구 방학동 ***-** 북한산팰리스 ***동 ***호","서울특별시 도봉구 도당로**길 * ***동 ***호 (방학동 북한산팰리스)","01353","두부네","20220428181049","I","2021-12-07 00:02:00.0","","203312.854022193","462707.406690661","","","","",""
"3040000","304000004920180037","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","070-8987-3311","0","","서울특별시 광진구 중곡동 **-**","서울특별시 광진구 영화사로 **-* (중곡동)","04945","펫 살롱 유니크","20220428181053","I","2021-12-07 00:02:00.0","","207889.341204624","450570.309620751","","","","",""
"3240000","324000004520180048","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 강동구 천호동 ***-*","서울특별시 강동구 진황도로 **-* *층 (천호동)","05338","펫바비","20220428181042","I","2021-12-07 00:02:00.0","","211745.099663196","448379.472414121","","","","",""
"3240000","324000004820180047","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-482-1253","0","","서울특별시 강동구 성내동 **-**","서울특별시 강동구 천호옛길 ** *층 (성내동)","05378","씨티독 도심속의 강아지","20220428181042","I","2021-12-07 00:02:00.0","","211071.675990942","448346.890813727","","","","",""
"3020000","302000004920180009","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-3275-0079","0","","서울특별시 용산구 효창동 **-*","서울특별시 용산구 백범로 *** (효창동)","04318","펫동물병원","20220428181059","I","2021-12-07 00:02:00.0","","196490.844311727","448594.448927151","","","","",""
"3040000","304000004820180038","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","070-8987-3311","0","","서울특별시 광진구 중곡동 **-**","서울특별시 광진구 영화사로 **-* (중곡동)","04945","펫 살롱 유니크","20220428181053","I","2021-12-07 00:02:00.0","","207889.341204624","450570.309620751","","","","",""
"3220000","322000004520180061","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 강남구 신사동 ***-* 카로시티* ***호","서울특별시 강남구 논현로***길 ** 카로시티* ***호 (신사동)","06030","체리캣","20220428181041","I","2021-12-07 00:02:00.0","","202323.397052056","447030.88837277","","","","",""
"3210000","321000004820180028","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-521-9010","0","","서울특별시 서초구 방배동 ***-*","서울특별시 서초구 방배로 *** (방배동)","06682","디아나동물병원","20220428181054","I","2021-12-07 00:02:00.0","","199509.901629527","442495.949502065","","","","",""
"3030000","303000004820180012","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 성동구 행당동 ***-* 중국한의원","서울특별시 성동구 왕십리로 *** 중국한의원 (행당동)","04751","한양동물메디컬센터","20220428181055","I","2021-12-07 00:02:00.0","","203200.771278441","450821.216569269","","","","",""
"3030000","303000004920180011","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 성동구 행당동 ***-* 중국한의원","서울특별시 성동구 왕십리로 *** 중국한의원 (행당동)","04751","한양동물메디컬센터","20220428181055","I","2021-12-07 00:02:00.0","","203200.771278441","450821.216569269","","","","",""
"3030000","303000004920180013","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","024685999","0","","서울특별시 성동구 성수동*가 ***-***","서울특별시 성동구 성덕정길 ** (성수동*가)","04775","웨그앤코","20220428181055","I","2021-12-07 00:02:00.0","","204716.564597489","448380.550963945","","","","",""
"3210000","321000004520180029","20180822","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 서초구 방배동 ***-* 동광빌딩","서울특별시 서초구 방배천로*안길 ** 동광빌딩 *층 (방배동)","06693","렛츠비어","20220428181054","I","2021-12-07 00:02:00.0","","198490.65999772","441731.458878426","","","","",""
"3230000","323000004920180061","20180821","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","02-418-0724","0","","서울특별시 송파구 잠실동 ***-* J타워","서울특별시 송파구 올림픽로 ** J타워 **층 ***-* *** *** ***호 (잠실동)","05556","24시 잠실온 동물병원","20220428181105","I","2021-12-07 00:02:00.0","","206916.75835","445485.4447736","","","","",""
"3220000","322000004920180060","20180821","","04","취소/말소/만료/정지/중지","0004","말소","20220701","","","","","0","","서울특별시 강남구 역삼동 ***-** 역삼프라자","서울특별시 강남구 도곡로**길 * 역삼프라자 *층 (역삼동)","06218","꼬스펫샵","20220428181041","I","2021-12-07 00:02:00.0","","204335.070751145","443709.283280918","","","","",""
