객체id,id,비오톱유형,면적,유형분류,자연성등급,서식지기능,비오톱면적,출현빈도,비오톱위치,출현여부,평가a,평가b,개별평가,평가등급,유형평가
539614,16533,G2,612.84477,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539613,16530,G2,26591.95506,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539612,16526,G2,5791.03373,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539611,16524,G2,368.87136,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539610,16522,G2,3590.75237,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539609,16519,G2,7853.85757,2,3,2,3,3,2,1,3,2,2,2등급,2등급
539608,16514,G2,5508.17099,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539607,16687,G2,1467.56693,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539606,16685,G2,1215.79635,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539605,16683,G2,885.07321,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539604,16680,G2,1138.87733,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539603,16678,G2,4106.62675,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539602,16676,G2,2923.6457,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539601,16675,G2,474.62586,2,3,2,3,3,1,1,3,2,2,2등급,2등급
539600,16672,G2,1230.82672,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539599,16669,G2,690.52966,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539598,16667,G2,180.20387,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539597,16664,G2,1431.07298,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539596,16597,G2,946.22483,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539595,16596,G2,922.20609,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539594,16593,G2,2969.38312,2,3,3,3,1,3,1,3,1,2,2등급,2등급
539593,16592,G2,774.0729,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539592,16590,G2,10371.50471,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539591,16589,G2,1999.31486,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539590,16587,G2,313.69973,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539589,16586,G2,612.2577,2,3,2,3,3,1,1,3,2,2,2등급,2등급
539588,16585,G2,7296.11324,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539587,16582,G2,819.66842,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539586,16580,G2,819.84612,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539585,16578,G2,1256.19926,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539584,16576,G2,3670.04749,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539583,16575,G2,342.99954,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539582,16572,G2,257.59229,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539581,16571,G2,2333.67429,2,3,3,3,1,2,1,3,1,2,2등급,2등급
539580,16569,G2,760.20809,2,3,3,3,1,2,1,3,1,2,2등급,2등급
539579,16566,G2,473.04035,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539578,16564,G2,1082.58262,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539577,16562,G2,519.20336,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539576,16561,G2,4687.3525,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539575,16560,G2,1401.68096,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539574,16558,G2,3164.67854,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539573,16555,G2,1188.81195,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539572,16552,G2,925.96258,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539571,16550,G2,564.54406,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539570,16549,G2,3207.62102,2,3,3,3,1,2,1,3,1,2,2등급,2등급
539569,16548,G2,436.61133,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539568,16545,G2,1507.21962,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539567,16544,G2,62819.18146,2,3,3,2,3,1,1,3,2,2,2등급,2등급
539566,16543,G2,7140.9987,2,3,2,3,3,3,1,3,3,3,3등급,2등급
539565,16542,G2,493.99964,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539564,16538,G2,327.93105,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539563,16537,G2,7820.28031,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539562,16534,G2,2822.88483,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539561,16532,G2,272.01884,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539560,16531,G2,10953.49868,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539559,16529,G2,3655.5579,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539558,16528,G2,434.52908,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539557,15329,F4,37116.49946,1,2,3,3,3,1,1,2,2,2,2등급,1등급
539556,15328,F4,6137.52017,1,2,3,3,3,2,1,2,2,2,2등급,1등급
539555,15324,F4,18739.53197,1,2,2,3,3,3,1,2,3,2,2등급,1등급
539554,15322,F4,35425.50333,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539553,15320,F4,3712.42174,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539552,15318,F4,69711.20614,1,2,3,2,3,2,1,2,2,2,2등급,1등급
539551,15416,F4,26240.21636,1,2,2,3,3,3,1,2,3,2,2등급,1등급
539550,15415,F4,4741.50375,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539549,15412,F4,10325.17713,1,2,2,3,3,2,1,2,2,2,2등급,1등급
539548,17473,H1,4045.31893,2,2,1,3,3,1,1,1,2,1,1등급,1등급
539547,18728,H1,1613.22215,2,2,2,3,3,1,2,2,2,2,2등급,1등급
539546,18725,H1,7337.81151,2,2,1,3,3,1,3,1,2,1,1등급,1등급
539545,18724,H1,1747.79786,2,2,2,3,3,3,2,2,3,2,2등급,1등급
539544,18723,H1,5904.71301,2,2,2,3,3,1,2,2,2,2,2등급,1등급
539543,18721,H1,6075.59928,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539542,18720,H1,1683.09259,2,2,2,3,3,3,2,2,3,2,2등급,1등급
539541,18718,H1,16165.73051,2,2,2,3,3,1,2,2,2,2,2등급,1등급
539540,18715,H1,17989.05193,2,2,2,3,3,1,2,2,2,2,2등급,1등급
539539,18713,H1,10063.17674,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539538,18712,H1,19086.47032,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539537,18711,H1,1907.94101,2,2,2,3,3,2,1,2,2,2,2등급,1등급
539536,18707,H1,1155.66647,2,2,1,3,3,3,2,1,3,2,2등급,1등급
539535,18705,H1,2357.39562,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539534,18701,H1,48740.0105,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539533,18699,H1,2895.71622,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539532,18696,H1,11203.42203,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539531,18695,H1,4746.15605,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539530,16059,G2,3114.44701,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539529,16057,G2,954.99197,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539528,16055,G2,1267.74381,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539527,16054,G2,1520.71922,2,3,3,3,2,2,1,3,2,2,2등급,2등급
539526,16052,G2,3700.37455,2,3,3,3,2,1,1,3,1,2,2등급,2등급
539525,16050,G2,9817.07227,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539524,16049,G2,12704.66108,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539523,16046,G2,1242.09289,2,3,3,3,2,1,1,3,1,2,2등급,2등급
539522,16045,G2,3073.18111,2,3,2,3,2,1,1,3,1,2,2등급,2등급
539521,16042,G2,907.02083,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539520,16040,G2,18527.09241,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539519,15899,F6,10853.92538,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539518,15898,F6,8506.05643,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539517,15897,F6,1405.96035,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539516,15895,F6,5171.46958,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539515,15893,F6,6302.62381,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539514,15890,F6,13323.99027,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539513,15888,F6,4214.64511,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539512,15886,F6,1938.76246,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539511,15884,F6,2414.58089,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539510,15882,F6,14071.40211,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539509,15880,F6,3442.37153,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539508,15877,F6,7385.22516,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539507,15875,F6,2984.08362,3,0,0,0,0,0,0,0,0,30,평가제외,3등급
539506,15360,F4,5356.14243,1,2,3,3,3,1,1,2,2,2,2등급,1등급
539505,15359,F4,22998.18934,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539504,15356,F4,46092.1311,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539503,15353,F4,5709.62916,1,2,3,3,3,1,1,2,2,2,2등급,1등급
539502,15352,F4,4696.8719,1,2,3,3,3,2,1,2,2,2,2등급,1등급
539501,15351,F4,2676.31027,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539500,15348,F4,5567.47869,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539499,15346,F4,3469.49424,1,2,3,3,3,1,1,2,2,2,2등급,1등급
539498,15345,F4,3412.18271,1,2,3,3,3,1,1,2,2,2,2등급,1등급
539497,15343,F4,2091.32661,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539496,15342,F4,7971.27665,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539495,15340,F4,2584.46511,1,2,3,3,3,2,1,2,2,2,2등급,1등급
539494,15338,F4,14572.5015,1,2,3,3,3,2,1,2,2,2,2등급,1등급
539493,15336,F4,123.31402,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539492,15335,F4,1092.75005,1,2,2,3,3,3,1,2,3,2,2등급,1등급
539491,15334,F4,846.73438,1,2,2,3,3,3,1,2,3,2,2등급,1등급
539490,15333,F4,3635.42216,1,2,3,3,1,3,1,2,1,1,1등급,1등급
539489,15331,F4,4605.38991,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539488,15330,F4,2606.59447,1,2,3,3,1,3,1,2,1,1,1등급,1등급
539487,15327,F4,1444.99879,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539486,15326,F4,5858.90137,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539485,15325,F4,10645.91773,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539484,15323,F4,6251.14656,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539483,15321,F4,6401.72036,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539482,15317,F4,57378.0002,1,2,3,2,3,2,1,2,2,2,2등급,1등급
539481,16513,G2,988.51497,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539480,16512,G2,22520.99647,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539479,16511,G2,140.73393,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539478,16611,G2,1077.64215,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539477,16610,G2,526.05355,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539476,18009,H1,1995.81668,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539475,18007,H1,1770.06839,2,2,2,3,3,1,2,2,2,2,2등급,1등급
539474,18004,H1,60044.10638,2,2,1,2,3,1,2,1,2,1,1등급,1등급
539473,18001,H1,47063.13686,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539472,17999,H1,3735.84046,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539471,17997,H1,1511.42925,2,2,1,3,3,1,1,1,2,1,1등급,1등급
539470,17995,H1,314.29701,2,2,2,3,3,2,2,2,3,2,2등급,1등급
539469,17990,H1,147969.72691,2,1,1,2,3,2,2,1,3,2,2등급,1등급
539468,17568,H1,48761.31133,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539467,17567,H1,6703.56932,2,2,2,3,3,3,1,2,3,2,2등급,1등급
539466,17566,H1,7805.73646,2,2,1,3,3,3,1,1,3,2,2등급,1등급
539465,17563,H1,923.14964,2,2,1,3,3,2,2,1,3,2,2등급,1등급
539464,17560,H1,14488.91851,2,2,1,3,3,3,2,1,3,2,2등급,1등급
539463,17558,H1,47661.03371,2,2,2,3,3,2,2,2,3,2,2등급,1등급
539462,17556,H1,5181.10452,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539461,17555,H1,1802.43257,2,2,2,3,3,3,1,2,3,2,2등급,1등급
539460,17553,H1,43313.90502,2,2,2,3,3,3,1,2,3,2,2등급,1등급
539459,16525,G2,86.0187,2,3,3,3,1,3,1,3,1,2,2등급,2등급
539458,16523,G2,212202.10416,2,3,3,2,3,1,1,3,2,2,2등급,2등급
539457,16521,G2,423.27579,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539456,16520,G2,673.96152,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539455,16518,G2,512.10404,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539454,16516,G2,1766.92588,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539453,16515,G2,624.20964,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539452,15961,F7,7408.72656,1,3,3,3,3,1,1,3,2,2,2등급,3등급
539451,15958,F7,8141.94357,1,3,3,3,3,1,1,3,2,2,2등급,3등급
539450,15957,F7,2148.14571,1,3,3,3,3,1,1,3,2,2,2등급,3등급
539449,15956,F7,3865.64183,1,3,3,3,3,1,1,3,2,2,2등급,3등급
539448,18403,H1,3720.09652,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539447,18400,H1,1703.44357,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539446,18398,H1,125443.18698,2,2,1,2,3,1,2,1,2,1,1등급,1등급
539445,18397,H1,4015.79542,2,2,2,3,3,3,1,2,3,2,2등급,1등급
539444,18394,H1,4064.87696,2,2,1,3,3,1,1,1,2,1,1등급,1등급
539443,17988,H1,4753.18521,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539442,17987,H1,13194.83424,2,2,3,3,3,1,1,2,2,2,2등급,1등급
539441,17984,H1,1984.14579,2,2,3,3,3,1,1,2,2,2,2등급,1등급
539440,17982,H1,39113.13894,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539439,17979,H1,107415.0365,2,2,1,2,3,1,2,1,2,1,1등급,1등급
539438,17978,H1,48206.30322,2,2,1,2,3,1,3,1,2,1,1등급,1등급
539437,18693,H1,2243.0268,2,2,2,3,3,3,1,2,3,2,2등급,1등급
539436,18691,H1,296044.49399,2,2,2,2,3,1,2,2,2,2,2등급,1등급
539435,18345,H1,7096.00092,2,2,1,3,3,1,3,1,2,1,1등급,1등급
539434,16773,G2,1838.42408,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539433,16770,G2,34992.10367,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539432,16768,G2,3325.18835,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539431,16767,G2,920.48444,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539430,16765,G2,12383.99977,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539429,16763,G2,421.29483,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539428,16761,G2,1798.63747,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539427,16759,G2,1823.20313,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539426,16757,G2,637.57805,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539425,16753,G2,4052.31807,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539424,16752,G2,1728.23365,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539423,16749,G2,3546.50085,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539422,16747,G2,3027.75723,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539421,16223,G2,1280.39449,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539420,16222,G2,1810.8684,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539419,16221,G2,716.63642,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539418,16218,G2,745.60687,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539417,16215,G2,4292.74798,2,3,2,3,3,1,1,3,2,2,2등급,2등급
539416,16214,G2,734.03578,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539415,16212,G2,10423.35725,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539414,16210,G2,2104.5536,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539413,16206,G2,3608.73059,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539412,16205,G2,524.13716,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539411,16202,G2,6419.96006,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539410,16201,G2,2766.11303,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539409,16198,G2,7494.33058,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539408,16194,G2,12439.50133,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539407,15316,F4,3615.1186,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539406,15314,F4,25483.99181,1,2,3,3,3,2,1,2,2,2,2등급,1등급
539405,15311,F4,6637.76655,1,2,3,3,3,1,1,2,2,2,2등급,1등급
539404,15309,F4,2828.12851,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539403,15307,F4,40205.23108,1,2,3,3,3,2,1,2,2,2,2등급,1등급
539402,15303,F4,49463.50291,1,2,3,3,3,2,1,2,2,2,2등급,1등급
539401,18684,H1,7757.44574,2,2,1,3,3,3,3,1,3,2,2등급,1등급
539400,18683,H1,6811.24978,2,2,1,3,3,3,3,1,3,2,2등급,1등급
539399,18679,H1,23631.42998,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539398,18678,H1,24986.41628,2,2,1,3,3,1,1,1,2,1,1등급,1등급
539397,18677,H1,82684.24247,2,2,1,2,3,1,2,1,2,1,1등급,1등급
539396,18676,H1,14609.45504,2,2,1,3,3,1,3,1,2,1,1등급,1등급
539395,18675,H1,28773.35212,2,2,1,3,3,1,3,1,2,1,1등급,1등급
539394,18672,H1,6351.25087,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539393,18670,H1,7267.10093,2,2,2,3,3,1,2,2,2,2,2등급,1등급
539392,18669,H1,59144.10982,2,2,2,2,3,1,2,2,2,2,2등급,1등급
539391,18372,H1,2556.46204,2,2,2,3,3,1,2,2,2,2,2등급,1등급
539390,18370,H1,973.55741,2,2,2,3,3,1,2,2,2,2,2등급,1등급
539389,18368,H1,1270.48432,2,2,2,3,3,3,2,2,3,2,2등급,1등급
539388,17551,H1,8211.43536,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539387,17549,H1,45890.56282,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539386,17546,H1,11022.34156,2,2,1,3,3,1,1,1,2,1,1등급,1등급
539385,17464,H1,2728.80054,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539384,17462,H1,7318.3206,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539383,17461,H1,2513.28151,2,1,1,3,3,1,1,1,2,1,1등급,1등급
539382,17459,H1,2827.96862,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539381,17457,H1,13929.14511,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539380,17454,H1,1410.92407,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539379,17452,H1,10920.29115,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539378,17450,H1,2413.11636,2,2,1,3,3,1,1,1,2,1,1등급,1등급
539377,17449,H1,883.33137,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539376,17447,H1,2727.04049,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539375,17445,H1,1636.21719,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539374,17444,H1,3441.49872,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539373,17443,H1,2922.71535,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539372,17440,H1,2807.5346,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539371,17438,H1,6626.76603,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539370,17437,H1,1794.16737,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539369,17436,H1,2435.96617,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539368,17433,H1,13410.09087,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539367,17430,H1,1069.61468,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539366,17427,H1,10191.08709,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539365,17426,H1,1058.15308,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539364,17422,H1,8339.46182,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539363,17418,H1,5161.53759,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539362,17416,H1,4612.06215,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539361,17413,H1,6183.7218,2,2,2,3,3,3,2,2,3,2,2등급,1등급
539360,18667,H1,2914.46566,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539359,18666,H1,603.76096,2,2,2,3,3,1,3,2,2,2,2등급,1등급
539358,18663,H1,68770.60235,2,2,2,2,3,1,1,2,2,2,2등급,1등급
539357,18662,H1,36668.38937,2,2,1,3,3,2,3,1,3,2,2등급,1등급
539356,18661,H1,8113.78473,2,2,1,3,3,1,3,1,2,1,1등급,1등급
539355,17976,H1,2541.14928,2,2,1,3,3,1,1,1,2,1,1등급,1등급
539354,17975,H1,5949.1949,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539353,17971,H1,7888.05139,2,2,1,3,3,1,2,1,2,1,1등급,1등급
539352,17970,H1,3243.49537,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539351,17968,H1,2704.55006,2,2,2,3,3,2,1,2,2,2,2등급,1등급
539350,17965,H1,5106.22688,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539349,17395,H1,1322.33336,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539348,17393,H1,1636.97691,2,2,1,3,3,1,1,1,2,1,1등급,1등급
539347,17389,G5,2943.64064,2,3,2,3,2,1,1,3,1,2,2등급,2등급
539346,17387,G5,1568.18176,2,3,2,3,2,1,1,3,1,2,2등급,2등급
539345,17384,G5,15561.79041,2,3,2,3,2,1,1,3,1,2,2등급,2등급
539344,17383,G5,1408.30402,2,3,2,3,2,2,1,3,2,2,2등급,2등급
539343,17379,G5,197763.25847,2,3,2,2,3,1,1,3,2,2,2등급,2등급
539342,17378,G5,2813.38367,2,3,2,3,2,1,1,3,1,2,2등급,2등급
539341,17374,G5,97685.95501,2,1,2,2,3,2,1,1,2,1,1등급,2등급
539340,17373,G5,11203.61453,2,3,2,3,3,1,1,3,2,2,2등급,2등급
539339,17372,G5,202.63738,2,3,2,3,3,1,1,3,2,2,2등급,2등급
539338,17370,G5,14432.88607,2,3,2,3,3,1,1,3,2,2,2등급,2등급
539337,17369,G5,11264.81509,2,3,2,3,3,1,1,3,2,2,2등급,2등급
539336,18642,H1,8278.95137,2,2,1,3,3,1,1,1,2,1,1등급,1등급
539335,18640,H1,226.86791,2,2,2,3,3,1,1,2,2,2,2등급,1등급
539334,18637,H1,64444.86131,2,2,2,2,3,3,1,2,3,2,2등급,1등급
539333,18635,H1,3726.19014,2,2,1,3,3,1,3,1,2,1,1등급,1등급
539332,16193,G2,46006.98194,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539331,16191,G2,1975.72026,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539330,16188,G2,913.85725,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539329,16186,G2,285.54638,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539328,16184,G2,980.11897,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539327,16181,G2,10703.29628,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539326,16179,G2,3742.15845,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539325,16178,G2,1367.63961,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539324,16176,G2,5804.26129,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539323,16174,G2,625.3665,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539322,16171,G2,680.70412,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539321,16168,G2,5425.13834,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539320,16166,G2,7638.65366,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539319,16029,G2,11058.57776,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539318,16028,G2,1883.90511,2,3,3,3,2,1,1,3,1,2,2등급,2등급
539317,16024,G2,9028.54427,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539316,16023,G2,9564.99999,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539315,16021,G1,12556.51874,2,3,3,3,1,1,1,3,1,2,2등급,2등급
539314,16019,G1,27940.2708,2,3,3,3,1,1,1,3,1,2,2등급,2등급
539313,16018,G1,6275.2617,2,3,3,3,3,3,1,3,3,3,3등급,2등급
539312,16117,G2,1246.19973,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539311,16115,G2,3197.79879,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539310,16114,G2,671.09592,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539309,16111,G2,2332.16104,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539308,16110,G2,601.5371,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539307,16108,G2,2081.64394,2,3,3,3,3,2,1,3,2,2,2등급,2등급
539306,16107,G2,2590.08304,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539305,16106,G2,922.40575,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539304,16105,G2,884.32282,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539303,16104,G2,4469.81444,2,3,3,3,3,1,1,3,2,2,2등급,2등급
539302,15517,F4,71221.99309,1,1,1,2,3,1,1,1,2,1,1등급,1등급
539301,15514,F4,2720.85164,1,2,2,3,2,3,1,2,2,2,2등급,1등급
539300,15509,F4,9798.57471,1,2,3,3,3,2,1,2,2,2,2등급,1등급
539299,15508,F4,1264.41241,1,2,3,3,2,3,1,2,2,2,2등급,1등급
539298,15506,F4,956.19793,1,2,3,3,3,3,1,2,3,2,2등급,1등급
539297,15503,F4,1950.04977,1,2,3,3,2,3,1,2,2,2,2등급,1등급
539296,15500,F4,878.6214,1,2,3,3,2,3,1,2,2,2,2등급,1등급
539295,18367,H1,848.16383,2,2,2,3,3,2,2,2,3,2,2등급,1등급
539294,18364,H1,1421.52158,2,2,2,3,3,3,1,2,3,2,2등급,1등급
539293,18362,H1,1431.5979,2,2,2,3,3,1,2,2,2,2,2등급,1등급
539292,18360,H1,6456.78096,2,2,2,3,3,1,2,2,2,2,2등급,1등급
539291,18358,H1,925.9993,2,2,2,3,3,3,2,2,3,2,2등급,1등급
