,contetnt,date,place,tags
4363,"['오늘의', '설린이들', 'TWO', '사랑이모찌캐슈리오솜이오래오소금이태식이새로운', '친구', '비숑', '솜이에요', '얼굴은', '비공개지만', '완벽적응하고귀팔랑이며', '완벽적응했어요', '비숑', '사랑이', '굿모닝', '첫날밤인데도', '원래', '집인것처럼편하게', '잘자고', '일어났어요', '흰둥이들과', '귀염뽀짝', '래오까지아가들도', '순하고', '친구들도', '좋아해서아주', '재밌었던', '하루였어요', '울', '캐슈는', '머해', '하고', '뒹구르', '돌려봤더니', '멍때리기', '놀이중', '동영상', '편집이', '오류가', '나서', '부득이하게', '영상을', '못올려', '너무', '아쉬워요', '울아가들', '영상', '못보셔서', '아쉬워두', '걱정하지마세요', '우리에겐', '내일이', '있어용', '날씨가', '엄청', '추워져써요', '모두들', '목도리까지', '단단히', '하시구감기조심하세요', '서울숲개구쟁이', '감기조심하세요', '데일리그램', '반려견스타그램', '댕댕이그램', '댕스타그램', '강아지놀이방', '반려견놀이터', '일상그램', '동물사랑', '성동구강아지호텔', '성동구강아지놀이방', '성동구강아지놀이방', '성동구강아지목욕', '성동구반려견목욕', '성동구반려견호텔']",2021-12-01,서울숲개구쟁이,"['서울숲개구쟁이', '감기조심하세요', '데일리그램', '반려견스타그램', '댕댕이그램', '댕스타그램', '강아지놀이방', '반려견놀이터', '일상그램', '동물사랑', '성동구강아지호텔', '성동구강아지놀이방', '성동구강아지놀이방', '성동구강아지목욕', '성동구반려견목욕', '성동구반려견호텔']"
4364,"['오늘', '덕수에서', '주주', 'hds', 'juju', '랑', '강이', 'hkde', '만났어요', '두부', '삐루', '해봄이도', '행복한', '하루', '보냈고', '지금은', '뻗어계시네요', '오늘', '너무', '즐거웠습니다', '행동사삐루', '두부', '행동사해봄', '행동사주주', '강이', '덕수공원', '반려견놀이터', '즐거운휴무', '담에또봐요']",2021-12-01,,"['행동사삐루', '두부', '행동사해봄', '행동사주주', '강이', '덕수공원', '반려견놀이터', '즐거운휴무', '담에또봐요']"
4365,"['루이', '검사결과', '간수치', '정상', '너때문에', '연말에', '우울한일', '생길까봐', '노심초사했는데', '그래', '효자다', '오늘은', '웬일로', '루이랑', '놀자고하는', '친구도', '있어서', '나름', '즐겼니', '아프지말고건강하자', '내사랑', '반려견놀이터', '반려견수발']",2021-12-01,,"['아프지말고건강하자', '내사랑', '반려견놀이터', '반려견수발']"
4366,"['위들아카데미', '댕냥이', '비만', '월의', '주제는', '비만', '여러분의', '질문에', '더', '답해드리기', '위해서', '이번달에는', '사전설문을', '먼저', '오픈합니당', '비만', '때문에', '고민이신', '분들', '비만에', '대한', '궁금증을', '사전설문에', '적어주세요', '사전질문', '마스터에서양승화', '원장님이', '답해주실거에요', '이번', '라방에서는', '단순', '비만', '보다는', '비만이', '유발하는', '질환에', '좀', '더', '초점을', '맞출', '예정이에요', '보통', '아파서', '병원에', '갔는데', '살을', '빼면', '호전되는', '경우', '비만으로', '진단받고', '체중감량을', '본격적으로', '하게', '되는', '경우가', '훨씬', '많기', '때문이죠', '많은', '참여', '부탁드립니당', '사전설문', '링크는', '프로필로', '고고용']",2021-12-01,,"['위들아카데미', '댕냥이', '비만', '월의']"
4367,"['새로운', '가족을', '찾아요', '제주펫스쿨에', '새로운', '친구가', '왔어요', '이름', '제왕', '나이', '살', '성별', '남', '중성화', '완료', '예방접종', '모두', '완료', '성격', '활발하고', '사람을', '잘', '따라요', '조만간', '장미의', '소식을', '올리려고', '했는데', '임보처가', '결정된', '장미는', '가고', '제왕이라는', '멋진', '친구가', '왔어요', '임보처로', '이동하는', '장미의', '행복한', '얼굴은', '사진', '끝에서', '볼', '수', '있어요', '제왕이는', '한라봉쉼터', '에서', '온', '친구에요', '오늘', '처음', '만난', '선생님의', '손길도', '받아주고', '간식도', '바로', '먹을정도로', '사람', '손을', '좋아한답니다', '제왕이의', '성장일기', '자주', '쓸테니까', '많은', '관심과', '애정을', '보여주세요', '제주펫스쿨', '제주유기견교육', '제주유기견', '기초예절교육', '반련견행동교정', '반려견훈련', '강아지교육', '제주애견동반', '반려견놀이터', '제주애견동반', '강아지유치원', '대형견동반', '대형견유치원']",2021-12-01,petmamas_food,"['한라봉쉼터', '제주펫스쿨', '제주유기견교육', '제주유기견', '기초예절교육', '반련견행동교정', '반려견훈련', '강아지교육', '제주애견동반', '반려견놀이터', '제주애견동반', '강아지유치원', '대형견동반', '대형견유치원']"
4368,['힣'],2021-12-01,,[]
4369,"['믿음이', '자기가', '놀자해놓고막상', '달래가오니', '눈튀어나오것어여', '독플레이스', '독플', '인천애견카페', '반려견놀이터', '애견호텔', '반려견호텔', '애견호텔', '효성동애견카페', '서구애견카페추천', '인천애견카페추천', '효성동애견카페추천', '인천애견호텔', '인천애견유치원', '인천계양구애견', '계양구효성동갈만한곳', '애견카페추천', '멍팔', '멍팔환영', '댕팔', '맞팔', '인천소형견호텔', '인천소형견카페', '인천애견카페추천', '요크셔테리어', '믿음이', '눈튀어나오겠다']",2021-12-01,,"['독플레이스', '독플', '인천애견카페', '반려견놀이터', '애견호텔', '반려견호텔', '애견호텔', '효성동애견카페', '서구애견카페추천', '인천애견카페추천', '효성동애견카페추천', '인천애견호텔', '인천애견유치원', '인천계양구애견', '계양구효성동갈만한곳', '애견카페추천', '멍팔', '멍팔환영', '댕팔', '맞팔', '인천소형견호텔', '인천소형견카페', '인천애견카페추천', '요크셔테리어', '믿음이', '눈튀어나오겠다']"
4370,"['월', '유치원', '프로그램', '안내', '벌써', '년이', '한', '달', '밖에', '안남았어요', '남은', '시간도', '재밌게', '놀아보자구요', '월에는', '크리스마스데이도', '있다니', '벌써부터', '설렌답니다', '월에는', '어떤', '재밌는', '프로그램들이', '있는지', '확인해볼까요', '소형견', '주말반', '체험반', '정원', '마감', '중', '대형견', '유치원', '상시', '모집', '제주펫스쿨', '애견유치원', '강아지유치원', '대형견유치원', '반려견동반', '반려견놀이터', '강아지교육', '강아지소통', '대형견운동장', '제주애견동반', '애견교육', '반련견행동교정', '반려견훈련', '강아지교육', '제주애견동반', '반려견놀이터', '제주애견동반', '강아지유치원', '대형견동반', '대형견유치원', '입질', '분리불안']",2021-12-01,,"['제주펫스쿨', '애견유치원', '강아지유치원', '대형견유치원', '반려견동반', '반려견놀이터', '강아지교육', '강아지소통', '대형견운동장', '제주애견동반', '애견교육', '반련견행동교정', '반려견훈련', '강아지교육', '제주애견동반', '반려견놀이터', '제주애견동반', '강아지유치원', '대형견동반', '대형견유치원', '입질', '분리불안']"
4371,"['겁나도', '간식은', '먹을수있지', '루이', '다른친구를', '무서워하는', '루이지만', '간식앞에선', '체면따위', '벗어버렷', '해운대', '푸들미용', '마린시티푸들미용', '우동반려견미용', '중동애견미용', '센텀시티애견미용', '반려견천연비누', '오픈미용실', '반려견놀이터', '반려견호털']",2021-12-01,,"['해운대', '마린시티푸들미용', '우동반려견미용', '중동애견미용', '센텀시티애견미용', '반려견천연비누', '오픈미용실', '반려견놀이터', '반려견호털']"
4372,"['쿠퍼야', '너', '귀여운거', '맞지']",2021-12-01,,[]
4373,"['캠핑갔다', '담요에', '쌓여', '노곤한', '귀염둥이', '왜이렇게', '귀여워', '반려견', '봄이', '이세상귀여움', '봄이가', '다가졌네', '귀염둥이', '사랑해', '반려견놀이터', '캠핑', '개떼놀이터']",2021-11-30,,"['반려견', '봄이', '이세상귀여움', '봄이가', '다가졌네', '귀염둥이', '사랑해', '반려견놀이터', '캠핑', '개떼놀이터']"
4374,"['연말', '기념', '미용', '완료', '이쁜', '새', '옷들도', '입고', '찰칵', '너무', '이쁘다', '강아지원피스', '강아지로브', '이츠써니아웃사이드', '솔티핫티']",2021-11-30,,"['강아지원피스', '강아지로브', '이츠써니아웃사이드', '솔티핫티']"
4375,"['호흡', '그게', '왜', '반려견', '교육이랑', '무슨', '상관인데', '생각하셨나요', '대부분의', '보호자', '훈련사가', '놓치고', '있는', '가장', '중요한', '호흡반려견', '교육의', '기본은', '안정된', '호흡입니다', '개는', '몸짓언어를', '사용하는', '동물입니다', '몸짓언어에는', '제스쳐', '뿐만', '아니라', '몸의', '무게', '중심', '체온', '체취', '호르몬의', '변화', '표정의', '변화', '그리고', '호흡', '또한', '매우', '중요한', '요소로', '작용합니다', '교육을', '진행할', '때', '여러분의', '모습을', '떠올려보세요', '간식을', '들고', '앉아', '라고', '외치는', '여러분의', '모습은', '어떠한가요', '한', '번만에', '알아듣지', '못하는', '반려견을', '향해', '다소', '격양된', '어조로', '말하고', '있진', '않나요', '앉아', '앉아', '앉아', '를', '반복하며', '호흡이', '가빠지거나', '흥분되어', '있진', '않나요', '반복되는', '지시와', '얕고', '빠른', '호흡은', '아이의', '불안도', '흥분도를', '높이며', '교육에', '대한', '적극적인', '참여를', '방해합니다', '교육에', '들어가기', '전', '호흡을', '체크해주세요', '마치', '명상을', '하는', '듯한', '느리고', '편안한', '호흡을', '유지해주세요', '년의', '마지막', '달', '월', '여러분과', '소통하는', '시간을', '갖고자', '합니다', 'Live', 'Q', 'A', '반려견', '교육', '웨비나', '함께', '다루어줬으면', '하는', '부분이', '있다면', '댓글에', '남겨주세요', '일', '산책', '강아지입양', '아기랑강아지', '산책', '강아지교육', '강아지훈련', 'doglife', '개집사', '강아지산책', '짖음교육', '분리불안', '사회성', '강아지친구', '애견카페', '강아지카페', '반려견놀이터', '애견동반식당', '반려견동반여행', '월', '마무리', '강아지여행', '멍멍스타그램', '멍뭉미', '으르렁', '반려견', '훈련', '강아지유치원', '견청']",2021-11-30,,"['일', '산책', '강아지입양', '아기랑강아지', '산책', '강아지교육', '강아지훈련', 'doglife', '개집사', '강아지산책', '짖음교육', '분리불안', '사회성', '강아지친구', '애견카페', '강아지카페', '반려견놀이터', '애견동반식당', '반려견동반여행', '월', '마무리', '강아지여행', '멍멍스타그램', '멍뭉미', '으르렁', '반려견', '훈련', '강아지유치원', '견청']"
4376,"['메리언니', '언니처럼', '멋지게', '클꺼얏', '비법좀', '살짝', '말해줭']",2021-11-30,,[]
4377,"['안녕히', '계세요', '여러분', '전', '이', '세상의', '모든', '굴레와', '속박을', '벗어던지고', '제', '행복을', '찾아', '떠납니다', '여러분도', '행복하세요', '반려견', '놀이터에서', '도망다니는', '순구입니다']",2021-11-30,보라매 반려견놀이터,[]
4378,"['우리사랑스런', '콩수니', '접종하고', '설사해서', '아포요', '근데', '놀때는', '아픈지', '몰것어']",2021-11-30,,[]
4379,"['살', '할아버지', '맞아', '요즘', '회춘하는', '울꽃남이']",2021-11-30,,[]
4380,"['오늘아님', '롯데마트', '가기', '전', '반려견놀이터', '가는', '길날이', '너무', '예뻤었어요']",2021-11-30,,"['오늘아님', '반려견놀이터']"
4381,"['첫', '시도에', '성공해서', '우리', '콩이', '천재인', '줄', '알았는데', '다시는', '성공하지', '못한', '인천대공원', '반려견놀이터', '어질리티', '카메라', '드니까', '다시는', '오르지', '않더라고', '그래', '카메라', '탓이겠지', '콩이바보아니다']",2021-11-30,인천대공원,"['인천대공원', '반려견놀이터', '어질리티']"
4382,"['달려오는', '몰리', '반려견놀이터']",2021-11-30,경기도 평택,['반려견놀이터']
4383,"['즐거운', '저녁되세요']",2021-11-30,에덴도그파크&훈련학교,[]
4384,"['바람도', '많이', '불고', '비도', '오고', '우리', '천사들이', '뛰뛰', '하러', '왔어요반려견과', '보호자', '모두', '행복한', '공간']",2021-11-30,펫피,[]
